F,A,FT,L,LF,MN,O,PE,PO,SC,SE,US,A_C,feature
0,0,0,0,0,1,0,0,0,0,0,0,0,AP保守は、RS-J・雇用保険料率、労災保険料率、一般拠出金料率をRSシステムサーバに追加登録する。
0,0,0,0,0,1,0,0,0,0,0,0,0,AP保守は、RS-J・延滞金率をRSシステムサーバに追加登録する。
0,0,0,0,0,1,0,0,0,0,0,0,0,AP保守は、RS-J・報奨金定額、報奨金定率をRSシステムサーバに追加登録する。
0,0,0,0,0,1,0,0,0,0,0,0,0,AP保守は、RS-J・法定納期や督促期限日等のイベント日の情報をRSシステムサーバに追加登録する。
0,0,0,0,0,1,0,0,0,0,0,0,0,AP保守は、RSシステムサーバの産業分類情報を一括変更する。
0,0,0,0,0,1,0,0,0,0,0,0,0,AP保守は、RSシステムサーバに接続し、RS-C・RS-B・RS- Jごとの年度切替え状況を監視する。
0,0,0,0,0,1,0,0,0,0,0,0,0,AP保守は、労働保険適用徴収システムにおける重要イベントに向け、事前にテスト・検証環境でリハーサルを行い、対象アプリケーションに問題がないことを確認する。
0,0,0,0,0,1,0,0,0,0,0,0,0,AP保守は、事業場環境、テスト・検証環境及び本番環境 サーバについて、システムユーザのパスワードが期限切れとなる前に、パスワード変更作業を実施する。
0,0,0,0,0,1,0,0,0,0,0,0,0,AP保守は、MPN国庫金接続試験に係る試験データ作成、試験環境構築及び試験対応を実施する。
0,0,0,0,0,1,0,0,0,0,0,0,0,AP保守は、電子申請仕様変更環境及び保守環境について、改修を行った電子申請様式の登録作業等を実施する。また、テスト・検証環境での動作確認を実施する。
0,0,0,0,0,1,0,0,0,0,0,0,0,AP保守は、電子申請機能の停止をe-Gov運用センター宛に依頼するための申請用CSVファイルを作成する。また、テスト・検証環境での動作確認を実施する。
0,0,0,0,0,1,0,0,0,0,0,0,0,AP保守は、他事業者が修正した資材(開発業者が瑕疵対応した資材や改修対応事業者が修正した資材)について、本番環境リリース前にテスト・検証環境にて取込テストを実施する。
0,0,0,0,0,1,0,0,0,0,0,0,0,AP保守は、他システムの改修、更改及び定期的な動作確認試験等に伴い、アプリケーションを含む動作確認を実施する。また、関連事業者で対応が必要な事項について、関連事業者に協力依頼等の調整を実施する。
0,0,0,0,0,1,0,0,0,0,0,0,0,AP保守は、口座引落日通知票PDF、及び口座引落日通知ハガキ印書データに出力される可変文言を変更する。
0,0,0,0,0,1,0,0,0,0,0,0,0,運用オペレータは、法務省登記事務システムからの法務省登記データを基に、法務省適用事業情報をシステムに登録する。
0,0,0,0,0,1,0,0,0,0,0,0,0,運用オペレータは、法務省府県コード情報をマスタメンテナンス機能により登録する。AP保守は、テスト・検証環境での動作確認を実施する。
0,0,0,0,0,1,0,0,0,0,0,0,0,運用オペレータは、労災行政情報管理システムからの改定確定保険料決定通知書データを基に、改定確定保険料決定通知書情報をシステムに登録する。
0,0,0,0,0,1,0,0,0,0,0,0,0,運用オペレータは、総務省に提供する総務省統計局統計調査部用適用更新（全件）データの媒体（DVD）を作成する。
0,0,1,0,0,0,0,0,0,0,0,0,0,本システムは、サーバで発生する障害に対して、要求されたサービスを維持するため、複数の筐体を用意し、機器の冗長化を行う。冗長化の具体的構成については、別紙に示す。
0,0,1,0,0,0,0,0,0,0,0,0,0,本システムは、内臓ディスク、電源、ファン等のサーバを構成するコンポーネントで発生する障害に対して、要求されたサービスを維持するため、ミラー化、二重化を行い、コンポーネントの冗長化を行う。冗長化の具体的構成については、別紙に示す。
0,0,1,0,0,0,0,0,0,0,0,0,0,本システムは、端末で発生する障害に対して、要求されたサービスを維持するため、予備の端末を用意する等の冗長化を行う。冗長化の具体的構成については、別紙に示す。
0,0,1,0,0,0,0,0,0,0,0,0,0,本システムは、端末を構成するコンポーネントで発生する障害に対して、要求されたサービスを維持するため、RAID化を行う等等のコンポーネントの冗長化を行う。冗長化の具体的構成については、別紙に示す。
0,0,1,0,0,0,0,0,0,0,0,0,0,本システムは、ルータやスイッチ等のネットワーク機器で発生する障害に対して、要求されたサービスを維持するため、冗長化したサーバを収容するスイッチを用意する等の冗長化を行う。冗長化の具体的構成については、別紙に示す。
0,0,1,0,0,0,0,0,0,0,0,0,0,本システムは、電源、CPU、FAN等のネットワーク機器を構成するコンポーネントで発生する障害に対して、要求されたサービスを維持するため、コンポーネントを冗長化を行う。冗長化の具体的構成については、別紙に示す。
0,0,1,0,0,0,0,0,0,0,0,0,0,本システムは、ネットワークで発生する障害に対して、要求されたサービスを維持するため、LANケーブル等、ネットワークを構成する伝送路を物理的に複数用意し、一方の伝送路で障害が発生しても他方での通信が可能な状態にする等の、回線の冗長化を行う。冗長化の具体的構成については、別紙に示す。
0,0,1,0,0,0,0,0,0,0,0,0,0,本システムは、ネットワークの経路で発生する障害に対して、要求されたサービスを維持するため、ネットワーク内でデータを送受信する対象間で、データの流れる順序、例えば、経由するルータの順序、を複数設定することで、ある区間で障害が発生しても、他の経路で迂回し通信を可能な状態にする等の、経路の冗長化を行う。冗長化の具体的構成については、別紙に示す。
0,0,1,0,0,0,0,0,0,0,0,0,0,本システムは、ネットワークで発生する障害に対して、要求されたサービスを維持するため、監視、バックアップ、オンライン、バッチ等の用途に応じてセグメントの分割を行う。セグメントの分割方法については、別紙に示す。
0,0,1,0,0,0,0,0,0,0,0,0,0,本システムは、NAS、iSCSI対応の装置を含むディスクアレイなどの外部記憶装置等のストレージで発生する障害に対して、要求されたサービスを維持するため、機器の冗長化を行う。冗長化の具体的構成については、別紙に示す。
0,0,1,0,0,0,0,0,0,0,0,0,0,本システムは、CPUや電源、FAN、インターフェース等のストレージを構成するコンポーネントで発生する障害に対して、要求されたサービスを維持するため、コンポーネントの冗長化を行う。冗長化の具体的構成については、別紙に示す。
0,0,1,0,0,0,0,0,0,0,0,0,0,本システムは、ディスクで発生する障害に対して、要求されたサービスを維持するため、単一冗長、多重冗長によるディスクの冗長化を行う。冗長化の具体的構成については、別紙に示す。
0,0,1,0,0,0,0,0,0,0,0,0,0,本システムは、データで発生する障害に対して、要求されたサービスを維持するため、オフラインバックアップまたはオンラインバック等のバックアップ方式を定め、データのバックアップを行う。バックアップ方式については、別紙に示す。
0,0,1,0,0,0,0,0,0,0,0,0,0,本システムは、データで発生する障害に対して、要求されたサービスを維持するため、データ復旧範囲をあらかじめ定めるものとする。業務継続性の要求に基づき、具体的なデータの復旧範囲については、別紙に示す。
0,0,1,0,0,0,0,0,0,0,0,0,0,本システムは、データで発生する障害に対して、要求されたサービスを維持するため、エラー検出、再試行、訂正等のデータインテグリティを維持する仕組みを実装する。
0,0,1,0,0,0,0,0,0,1,0,0,0,本サービスを用いることで、拡張性と冗長性に対応する。需要の変動やユーザの増加にも対応し、長時間のサービス停止リスクを軽減する。設計面では、ネットワークの負荷分散、アプリケーションサーバのプール、およびデータベースのクラスタ化を行う。
0,0,0,0,0,0,0,0,0,1,0,0,0,将来の制度の変更や、対象業務の追加・変更に対する拡張性を考慮し、以下に示すように柔軟性を持った開発技法を採用すること。利用者の増加やアクセスの増加に対して、サーバやディスクの増強及び負荷分散等が容易に対応可能な拡張性と柔軟性を確保すること。
0,0,0,0,0,0,0,0,0,1,0,0,0, 将来の制度の変更や、対象業務の追加・変更に対する拡張性を考慮し、以下に示すように柔軟性を持った開発技法を採用すること。計算処理や帳票出力等、プログラムを機能範囲ごとに部品化することにより、法改正等に伴うシステム改修範囲及びテスト範囲を極小化すること。
0,0,0,0,0,0,0,0,0,1,0,0,0,将来の制度の変更や、対象業務の追加・変更に対する拡張性を考慮し、以下に示すように柔軟性を持った開発技法を採用すること。本システムは、機能間の連携内容の変更等に柔軟に対応すること。
0,0,0,0,0,0,0,0,0,1,0,0,0,将来の制度の変更や、対象業務の追加・変更に対する拡張性を考慮し、本システムは、システム上で管理するマスタデータについて、その整合性・完全性を継続的に保つための仕組み及びプロセスを提案すること。
0,0,0,0,0,0,0,0,0,1,0,0,0,将来の制度の変更や、対象業務の追加・変更に対する拡張性を考慮し、機能拡張の仕組み・プロセスを活用したマスタデータメンテナンス手法を構築し、システム稼働後のデータの整合性・完全性を担保すること。
0,0,0,0,0,0,0,0,1,0,0,0,0,オペレーティングシステム、ミドルウェアの機能改善、脆弱性対策等の保守サポートが継続的に受けられるよう、オペレーティングシステム、ミドルウェアの保守サポート期間を踏まえた、計画的なバージョンアップが行えるシステムとすること。
0,0,0,0,0,0,0,0,1,0,0,0,0,脆弱性対策がなされたオペレーティングシステム、ミドルウェア上でアプリケーションプログラムが正常に動作するシステムとすること。また、既知の脆弱性に対して直ちに修正が提供されない場合でも、侵入されるリスクを暫定的な対応で最小化し、修正が提供された際に随時対応がなされる構成とすること。
0,0,0,0,0,0,0,0,1,0,0,0,0, 設計・開発期間に提供されたソフトウェアのバージョンアップ等のうち、次期リリースに向けた取り込みが必要なものについては、テスト工程等において、それを取り込んだ上での動作確認を実施すること。
0,0,1,0,0,0,0,0,0,0,0,0,0,災害等で本システムが被災し、システムの停止等が発生した場合は、運用継続計画に基づいた対応を行うこと。
0,0,1,0,0,0,0,0,0,0,0,0,0,災害等によるデータの消失等に備えた業務データやシステムデータのバックアップの取得、及び取得したバックアップデータの遠隔地保管等の対策について検討を行い、その結果の承認を得ること。
0,0,0,1,0,0,0,0,0,0,0,0,0,平成28年夏頃改正の特定化学物質障害予防規則（以下「特化則」という。）により、特化則様式第３号（特定化学物質健康診断結果報告書）を改正し、特定化学物質業務が最大４物質程度追加されることから、システムの所要の変更を行う。（平成28年12月施行予定。）
0,0,0,1,0,0,0,0,0,0,0,0,0,平成28年夏頃改正の特定化学物質障害予防規則（以下「特化則」という。）により特化則様式第３号（特定化学物質健康診断結果報告書）を改正し、システムの所要の変更を行う。（平成29年4月施行予定。）
0,0,0,1,0,0,0,0,0,0,0,0,0,平成28年夏頃改正の有機溶剤中毒予防規則により、有機則様式第３号（有機溶剤等健康診断結果報告書）健康診断項目について、システムの所要の変更を行う。（平成29年4月施行予定。）
0,0,0,1,0,0,0,0,0,0,0,0,0,平成28年夏頃改正の鉛中毒予防規則（以下「鉛則」という。）により、鉛則様式第３号（鉛健康診断結果報告書）を改正し、システムの所要の変更を行う。（平成29年4月施行予定。）
0,0,0,1,0,0,0,0,0,0,0,0,0,平成28年夏頃改正の四アルキル鉛中毒予防規則（以下「四鉛則」という。）により、四鉛則様式第３号（第24条関係）を改正し、システムの所要の変更を行う。（平成29年4月施行予定。）
0,0,0,1,0,0,0,0,0,0,0,0,0,平成28年４月施行予定の改正労基法により追加される条文等について、対応を行う。
0,0,0,1,0,0,0,0,0,0,0,0,0,平成28年４月施行予定の改正労基法により追加される条文等に基づき、報告例規監405について、追加予定の条文等のうち、10項目程度（Ｐ）について集計欄を追加し、入力後集計可能とする（集計方法については、局での署分集計、本省での局分集計及び電子申請の自動集計等従来と同様の取扱いとする）
0,0,0,1,0,0,0,0,0,0,0,0,0,平成28年４月施行予定の改正労基法により追加される条文等に基づき、違反条項入力タブにおいて、特定の法条項（労基法第32条、40条等。条文数は20条項程度（P））を選択した場合、「36協定届出無し」、「実際の延長時間数」等の入力欄又はチェックボックスが立ち上がり、そこに入力した情報を登録・管理できる機能を設ける。
0,0,0,1,0,0,0,0,0,0,0,0,0,平成28年４月施行予定の改正労基法により追加される条文等に基づき、監督結果等情報入力画面に、｢支払われた割増賃金額｣、｢対象労働者数｣等の入力項目を設けることにより、監督指導により賃金不払残業が是正された事案について、当該｢支払われた割増賃金額｣欄に記入した金額を検索出来る機能を設ける。（自由統計等により、当該事案に該当する事業場数、対象労働者数、賃金総額等を集計可能とする。）
0,0,0,1,0,0,0,0,0,0,0,0,0,"平成28年４月施行予定の改正労基法により追加される条文等に基づき、「支払われた割増賃金額」欄に入力された金額が1,000万円以上の場合は①自動的に進達文書が立ち上がり、労働局総務部担当者へ通知される、又は②自動的に進達文書が立ち上がり、ワード等文書として担当者が保管できるようにする機能を設ける。"
0,0,0,1,0,0,0,0,0,0,0,0,0,平成28年４月施行予定の改正労基法により追加される条文等に基づき、監督結果等情報入力画面に、「企業名公表関係」の枠を設け、その中に「基準該当」「企業規模以外は基準該当」の各チェックボックスを設け、監督結果等情報検索、自由統計等検索、事業場リスト検索において検索を可能とする。
0,0,0,1,0,0,0,0,0,0,0,0,0,平成28年４月施行予定の改正労基法により追加される条文等に基づき、監督結果等情報における登録可能な指導事項の内容について見直し、指導事項の項目を30項目程度に改修する。指導事項の改修に伴い、定型統計等が取得可能になるよう改修を行う。（改修年の年末をもって、監督年月日が当該日以前の場合と以降の場合において、表示画面を切り替える。）
0,0,0,0,0,1,0,0,0,1,0,0,0,システムの拡張は、夜間、あるいは休日等のサービス停止可能な時間帯を利用して、短時間で対応が可能となるよう、保守性に十分配慮した設計とすること。
0,0,0,0,0,0,0,0,0,1,0,0,0,ハードウェアリソースの拡張性については、「表4.6-1 ハードウェア拡張性等要件」に示す使用率及び拡張性を目安にするものとする。CPU 処理能力の拡張性については、初期導入時の1.5 倍以上4 倍以下とすること。
0,0,0,0,0,0,0,0,0,1,0,0,0,ハードウェアリソースの拡張性については、「表4.6-1 ハードウェア拡張性等要件」に示す使用率及び拡張性を目安にするものとする。メモリ容量の拡張性については、初期導入時の1.5 倍以上16 倍以下とすること。
0,0,0,0,0,0,0,0,1,0,0,0,0,OS、ミドルウェア等のソフトウェアパッケージのバージョンアップに対して、影響範囲が限定的で、小規模の改修で対応可能なシステムとすること。
0,0,0,0,0,1,0,0,0,0,0,0,0,バージョンアップへの対応が技術的に困難である場合は、機構と協議し、その指示に従うこと。
0,0,0,1,0,0,0,0,0,0,0,0,0,オープンなシステム環境の整備を可能とするため、本システムを構成する製品は、ハードウェア等の構成要素は、ITU-T（国際電気通信連合）あるいはISO（国際標準化機構）等が規定、または、推奨する、各種国際標準に準拠していること。
0,0,0,1,0,0,0,0,0,0,0,0,0,オープンなシステム環境の整備を可能とするため、本システムを構成する製品は、装置の製造・データ処理に関しては、IEEE（米国電気電子技術者協会）等が規定、または推奨する、各種デファクトスタンダードに準拠していること。
0,0,0,0,0,0,0,0,1,0,0,0,0,データ移行の全体像は、データ移行全体像に示す。主な移行対象データと移行元システムとの関係を、移行対象データ・移行元システム対応表に示す。
0,0,0,0,0,0,0,0,1,0,0,0,0,統計・業務分析サブシステム、個人番号管理サブシテム（１次）、経過管理・電子決裁サブシステム及び外部接続システムとの間で、データモデル、データ配置、移行時期等の各種整合を図ること。
0,0,0,0,0,0,0,0,1,0,0,0,0,外部接続システムと年金業務システム間で、文字コードが統一されていないため、認識できない文字を変換する必要がある。
0,0,0,0,0,0,0,0,1,0,0,0,0, 本番移行は、稼働開始時期までに完了する必要がある。
0,0,0,0,0,0,0,0,1,0,0,0,0,移行データについて、変換前／変換後の対応表に記載のないデータが発生する、又は移行元データが存在しないケースが発生するリスクを想定した上で、データ変換が全面的に実施不能とならないためのリスク対策を図ること。
0,0,0,0,0,0,0,0,1,0,0,0,0,データ移行において、リスクが発現した場合は、速やかにその実態を明らかにするとともに、コンティンジェンシー計画を実施すること。
0,0,0,0,0,0,0,0,1,0,0,0,0,データ移行において、 移行リハーサル及び本番移行に係る作業は、原則として平日以外で実施すること。ただし、移行シナリオ等の移行仕様、作業スペースのスケジュールの制約等により、平日に作業を実施する場合があることに留意すること。
0,0,0,0,0,0,0,0,1,0,0,0,0,データ移行において、移行リハーサル及び本番移行工程においては、不測の事態に備えた支援体制等を組織化すること。
0,0,0,0,0,0,0,0,1,0,0,0,0,データ移行において、本受託者は、機構及び関連業者と連携して移行作業を行う必要があることから、設計工程の段階から、ソフトウェア、ハードウェア等の設定内容や作業スケジュールについて調整を行うこと。
0,0,0,0,0,0,0,0,1,0,0,0,0,データ移行において、移行作業中に障害が発生した場合には、速やかに原因を究明し影響範囲を特定するとともに、移行作業手順書等に従った切り戻し作業等の一次対応を行うこと。
0,0,0,0,0,0,0,0,1,0,0,0,0,データ移行において、一次対応後は、機構に対して改善計画と合わせて作業結果を報告するとともに、その承認を得て、必要な障害対処作業を本受託者の負担と責任により実施すること。
0,0,0,0,0,0,0,0,1,0,0,0,0,移行設計は、基本設計から受入テストまでの各工程における作業結果を踏まえながら段階的に詳細化を行うこと。
0,0,0,0,0,0,0,0,1,0,0,0,0,移行判定基準は、サブシステム間結合テスト工程の完了までに基準とすべき項目をすべて洗い出すとともに、総合テスト、受入テスト、移行作業（移行リハーサル及び本番移行）ごとに達成すべき基準値を設定すること。
0,0,0,0,0,0,0,0,1,0,0,0,0,移行対象データは、「移行対象エンティティ・データ項目一覧表」、「新旧エンティティ・データ項目対照表」に基づき、基本設計工程において、洗い出すとともに、移行の要否及び移行条件を検討、整理することとし、詳細設計工程において、確定すること。
0,0,0,0,0,0,0,0,1,0,0,0,0,移行プログラムによる大量データの移行処理時に異常終了等が発生した場合の手戻りを最小限に止めることを目的として、ジョブの異常終了が発生した場合には、可能な限り異常終了箇所からの再開が可能な設計とすること。
0,0,0,0,0,0,0,0,1,0,0,0,0,移行方式は、移行元システム毎のデータ特性、更新サイクルを踏まえて決定すること。現段階で想定する移行方式を「表4.13-2 移行方式一覧（案）」に示す。なお、表中において移行方式とは、稼働直前に一括してデータ移行を行う方式を一括移行、初回移行と差分移行により段階的にデータ移行を行う方式を差分移行として定義している。
0,0,0,0,0,0,0,0,1,0,0,0,0,移行に係るテスト工程においては、個人情報を含むデータに対してマスキングを行うこと。移行元データを格納した電子媒体の授受は、直接手渡しするものとする。
0,0,0,0,0,0,0,0,1,0,0,0,0,移行元データは、移行元システムから一般的なファイル形式にて抽出した上で提供される。当該移行元データのファイル形式を前提として、データ移行プログラムを設計すること。データ移行プログラムの開発に当たっては、効率的な開発を実現するために、可能な限り経常業務用に開発するプログラムを活用すること。
0,0,0,0,0,0,0,0,1,0,0,0,0,適正なデータクレンジング処理を実現するために、想定外データを早期に把握し、その対応策をデータ移行設計（移行リハーサル開始前まで）に反映させることとし、正当性（テーブル定義に従っていること）、真正性（データ保有者の属性を正しく表現していること）の観点からデータ調査を実施すること。データ調査の対応手順を、「図4.13-2 データ調査に係る作業プロセス」及び「表4.13-4 データ調査に係る作業プロセス」に示す。データ調査環境の選定に係る要件について、「表4.13-5 データ調査環境の選定条件」に示す。
0,0,0,0,0,0,0,0,1,0,0,0,0,データクレンジング方針は以下のとおりとする。正当性に違反するデータのうち、属性（型、桁、キー項目、Not Null）に違反するものはツールを用いて変換すること。正当性に違反するデータのうち、変換論理に違反するものはツールを用いて、又は手作業により変換すること。手作業による変換については証跡を残すこと。真正性に違反するデータは、原則として変換しないこと。
0,0,0,0,0,0,0,0,1,0,0,0,0,移行リハーサル及び本番移行において発生した不良データに係る記録及び対応は、不良管理一覧表によりすべての証跡を管理すること。不良データに係る対応は、不良データに係る対応プロセスに示す手順により実施すること。
0,0,0,0,0,0,0,0,1,0,0,0,0,移行データは、以下の通り保存すること。移行データは、瑕疵担保の検証に利用することを目的として、瑕疵担保期間を限度として保存すること。媒体により移行元システムから提供されたデータは、受領した媒体を保存すること。回線により移行元システムから提供されたデータは、稼働後の経常バックアップ処理時に媒体に出力して保存すること。保存環境は、バックアップファイルの保存環境を利用すること。
0,0,0,0,0,0,0,0,1,0,0,0,0,システムはUnix系およびWindows系のOSで動作すること。
0,0,0,0,0,0,1,0,0,0,0,0,0,システムはコマンドプロンプトまたはシェルプロンプトに「pine」と入力することにより、起動するものとする。
0,0,0,0,0,0,1,0,0,0,0,0,0,システムはSMTPメールプロトコルを使用するものとする。
0,0,0,0,1,0,0,0,0,0,0,0,0,システムは利用可能なメールの一覧を表示するためにテキストベースのインタフェースを使用すること。
0,0,0,0,0,0,0,0,0,0,0,1,0,システムは各画面および画面上の各項目について、要求に応じてヒントや解説を提供するヘルプシステムを備えていること。
0,0,0,0,0,0,1,0,0,0,0,0,0,ミーティングスケジューラは、Webからアクセスするものとする。
0,0,0,0,0,0,0,0,0,0,0,1,0,システムは、マネージャーやシェフが大量のマニュアルを読む必要がないような使いやすいシステムでなければならない。
0,0,0,0,0,0,0,0,0,0,0,1,0,システムは、マネージャーとシェフの両方が素早くアクセスできなければならない。
0,0,0,0,0,0,0,0,0,0,0,1,0,システムは直感的でシンプルな方法で関連するすべてのデータと関係性を表示しなければならない。
0,0,0,0,0,0,0,0,0,0,0,1,0,システムのメニューは、ユーザーが理解しやすいボタンで簡単に操作できること。
0,1,0,0,0,0,0,0,0,0,0,0,0,システムの電源を入れるたびに、システムの全ての機能が利用できなければならない。
0,0,0,1,0,0,0,0,0,0,0,0,0,システムが実行する計算は、ユーザーが設定した規範に従って行わなければならず、ユーザーによって明示的に変更されない限り、変更してはならない。
0,0,0,1,0,0,0,0,0,0,0,0,0,クライアントは、当社のソフトウェアを使用する前にEULAに同意する必要がある。
0,0,0,0,0,0,0,1,0,0,0,0,0,システムによって生成されたすべてのウェブページは、40KBpsのモデム接続で10秒以内に完全にダウンロード可能であること。
0,0,0,0,0,0,0,1,0,0,0,0,0,クエリーの回答は、ユーザーがクエリーを送信してから画面に表示されるまでに7秒以上かからないものとする。
0,0,0,0,0,0,0,1,0,0,0,0,0,システムは、ユーザーがシステムに情報を送信した後4秒以内にユーザーへの確認メッセージを表示すること。
0,0,0,0,0,0,0,0,0,0,1,0,0,金融情報または個人を特定できる情報を含むすべてのネットワークトランザクションは、暗号化されるものとする。
0,0,0,0,0,0,0,0,0,0,1,0,0,利用者は、制限されたコンピューターシステムのアクセスポリシーに従ってログインするものとする。
0,0,0,0,0,0,0,0,0,0,1,0,1,会社以外の場所からCOSを利用できるのは、会社のイントラネットへのホームアクセスを許可されたユーザーのみである。
0,1,0,0,0,0,0,0,0,0,0,0,0,プログラマーとアプリケーション開発者は、必要に応じてバグやシステム強化に対応するためにソースコードにアクセスすることができる。また、24時間365日のシステム稼働を維持するために、ネットワーク管理者とDBAのサポートも必要である。
0,0,0,0,0,0,0,0,0,0,1,0,1,システムのセキュリティとアクセスレベルは、オンラインシステムで提供される。システムアクセスおよび機能権限には、さまざまなレベルがある。各学生のアクセスは、自分自身の登録記録に限定されている。権限を与えられたシステム管理者のみが、すべての学生の登録記録にアクセスすることができる。
0,0,0,0,0,0,1,0,0,0,0,0,0,アプリケーションの全てのデータ入力フォームは、Microsoft Excelのハードコピーと可能な限り一致させること。これらのフォームのハードコピーは、2回目の要件ヒアリングの際に設計チームに提供された。
0,0,0,0,0,0,0,0,0,0,0,1,0,95％のユーザーがユーザーマニュアルを読まなくてもアプリケーションを使用できること。
0,0,0,0,0,1,0,0,0,0,0,0,0,iOSアプリケーションを変更することなく、Manage My IDウェブサイトでの変更を適用することができること。
0,1,0,0,0,0,0,0,0,0,0,0,0,アプリケーションは、常にインターネットに接続されている必要がある。
0,1,0,0,0,0,0,0,0,0,0,0,0,アプリケーションは、常にGPSデバイスに接続されている必要がある。
0,0,0,0,0,1,0,0,0,0,0,0,0,アプリケーションは、容易に拡張できること。コードは新しい機能の実装に有利な方法で書く必要がある。
0,0,0,0,0,1,0,0,0,0,0,0,0,アプリケーションの様々な機能をテストできるように、アプリケーションのテスト環境を構築する必要がある。
0,0,0,0,0,0,0,0,1,0,0,0,0,アプリケーションは、iOSとAndroidでポータブルである必要がある。
0,0,0,0,1,0,0,0,0,0,0,0,0,システムは、タブ表示（または同等の機能）を行い、一方のタブにキャンパスマップ、もう一方のタブに直近で発表された建物の情報を表示すること。
0,0,0,0,0,0,0,0,0,0,0,1,0,システムは、キャンパスマップタブからキャンパスマップをスクロールできるようにすること。
0,0,0,0,1,0,0,0,0,0,0,0,0,キャンパスマップは、あらかじめ準備された音声と視覚的な手がかりによってどこのエリアが選択できるかの情報を提供する。
0,0,0,0,1,0,0,0,0,0,0,0,0,キャンパスマップは、一時停止・再開ボタンを有すること。一時停止・再開ボタンにより、自動検索・アナウンス機能に邪魔されることなく、他の建物をスクロールして選択することが可能となる。
0,0,0,0,0,0,0,0,0,0,0,1,0,システムは起動画面へ戻る手段を提供すること。
0,0,0,0,1,0,0,0,0,0,0,0,0,システムには、会社のカラーやロゴを使用すること。
0,0,1,0,0,0,0,0,0,0,0,0,0,システムは、障害発生時（システムクラッシュや停電など）に以前の状態に復帰できること。
0,0,0,0,1,0,0,0,0,0,0,0,0,システムは必要な場合は手動で注文を取りやすくするために、常時メニューを表示できるようにすること。
0,0,0,0,0,0,1,0,0,0,0,0,0,システムは、タブレットとサーバー間の定期的な30秒間のキープアライブメッセージを利用し、タブレットの動作状態を監視すること。
0,0,1,0,0,0,0,0,0,0,0,0,0,システムは、適時のキープアライブメッセージの送信に失敗したタブレットを非運用時とみなし、割り当てられたウェイターをタブレットから切り離すものとする。
0,0,0,0,0,0,0,0,0,0,1,0,0,タブレットログインに使用するウェイターパスワードは、ビット強度が64ビット以上でなければならない。
0,0,0,0,0,0,0,0,0,0,1,0,0,タブレットログインに使用するウェイターパスワードは、3ヶ月ごとに変更しなければならない。
0,0,0,0,0,0,0,0,0,0,1,0,1,ウェイターは、任意の時点で1つのタブレットにしかログインできないものとする。
0,0,0,0,0,0,0,0,0,0,1,0,1,既に他のタブレットにログインしている状態で、2台目のタブレットにログインしようとしたウェイターは、拒否され、両方のタブレットを通じて通知されるものとする。
0,0,0,0,0,0,0,0,0,0,1,0,1,ディスプレイは、ユーザがログインすることを必要としないものとする。
0,0,0,0,0,0,0,0,0,0,1,0,1,Surfaceコンピュータは、ユーザがログインすることを必要としないものとする。
0,0,0,0,0,0,0,0,0,0,1,0,1,タブレット端末は、ユーザ名とパスワードによるログインを必要とするものとする。
0,0,0,0,0,0,0,0,1,0,0,0,0,システムは主要なブラウザで完全に機能すること。
0,0,0,0,0,0,0,0,1,0,0,0,0,システムは何らかの形でモバイルユーザをサポートすることとなる。
0,0,0,0,0,0,0,1,0,0,0,0,0,情報の表示にかかる応答時間は、画面に表示されるまで5秒を超えないこと。
0,0,1,0,0,0,0,0,0,0,0,0,0,システムは大容量のデータ項目にも障害なく対応できること。
0,0,0,0,0,0,0,0,0,0,1,0,0,システムはセキュリティで保護されたデータベースを使用する。
0,0,0,0,0,0,0,0,0,0,1,0,1,権限のないユーザは何も変更を加えることなく、データを読むことだけができること。
0,0,1,0,0,0,0,0,0,0,0,0,0,ABS は、想定内外のあらゆるエラーを、情報の損失や長時間のダウンタイムを防ぐ方法で処理すること。
0,0,0,0,0,0,0,0,0,0,1,0,0,情報の送信は、情報を一切変更することなく、安全にサーバーに送信される必要がある。
0,0,0,0,0,0,0,0,0,0,0,1,0,初めて使う人でも直感的に操作できること。
0,0,0,0,0,0,1,0,0,0,0,0,0,Fleaマーケットシステムは、実装言語が提供するAPIを使用して、WebサーバーやRDBMSソフトウェアと整合性を保つこと。
0,0,0,0,0,0,0,0,0,0,1,0,0,Fleaマーケットでの全ての取引には、有効なユーザーIDとパスワードが必要である。
0,0,0,0,0,0,0,0,0,0,1,0,0,インターネット上での安全なデータ転送は、ホストシステム管理者によって設定されるSSL暗号を使用して提供されること。
0,0,0,0,0,0,0,0,0,0,1,0,0,トランザクションの開始された場所のIPアドレスが、ログに記録されること。
0,0,0,0,0,0,0,0,0,0,1,0,0,ユーザーのパスワードは、暗号化されてデータベースに保存されること。
0,0,0,0,0,1,0,0,0,0,0,0,0,コードとSRSの詳細な文書化により、Fleaマーケットのメンテナンスを容易にすること。
0,0,0,0,0,0,1,0,0,0,0,0,0,サーバーの接続時には、変更された部分のみが更新されなければならない。
0,0,0,0,0,0,1,0,0,0,0,0,0,システムはサーバー上の情報を変更・更新できなければならない。
0,0,0,0,0,0,0,0,0,0,1,0,0,アプリケーションは、アプリケーションの終了時にはユーザーをログアウトさせなければならない。
0,0,0,0,0,0,0,0,0,0,1,0,0,ユーザーがログインするには、ユーザー名とパスワードの正しい組み合わせが必要である。
